name_track,artist_track,uri_track,popularity,tempo,genres
Mi Estilo de Vida,Ñejo,spotify:track:2MhKOKFYuQdBbtWqKEhCqy,55,152,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Hable de Ti,Yandel,spotify:track:6DtIMAd81o1bLoSRt6mBSI,42,125,"latin hip hop, reggaeton, trap latino, urbano latino"
Me Gustas Tú (feat. Yomo),Alexis y Fido,spotify:track:3SLorTNAK9WZhZfvavVJOL,47,82,"latin hip hop, reggaeton, trap latino, urbano latino"
Como Tiene Que Ser,Arcángel,spotify:track:3D1WVvSo2Mjc4Nf9rF4XqW,53,170,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Mata,"Tito ""El Bambino""",spotify:track:2PwHp9ycKgmBmAlw6F9klF,0,95,"latin hip hop, reggaeton, urbano latino"
Bailando por Ahi,Juan Magán,spotify:track:4QJznEbuwYc5CnPzI7xAZy,60,130,"electro latino, spanish pop"
Cuando Me Dirá,Ñengo Flow,spotify:track:6xBb8VL1NIj6pq01KXwiAb,70,88,"reggaeton, trap latino, urbano latino"
Me Niegas - Remix,Baby Rasta & Gringo,spotify:track:6ON9AeWrNPTajo68rtgz8D,48,174,"reggaeton, salsa choke, urbano latino"
Me Niegas,Baby Rasta & Gringo,spotify:track:1o6DL0otgQMsUebziSC7kA,73,174,"reggaeton, salsa choke, urbano latino"
Siente,J-King y Maximan,spotify:track:4KvtdZDjHDLKxNZQnrE5xL,44,86,"reggaeton, reggaeton flow"
Jala Pa Su Lao,Ñengo Flow,spotify:track:5KKfIuXFEQ6aAXQcawIISW,45,92,"reggaeton, trap latino, urbano latino"
Me Pide Que Le De,Ñengo Flow,spotify:track:44CPY3PeaJ0TlFROZOOGIk,41,93,"reggaeton, trap latino, urbano latino"
Dejala Que Vuele,Ñengo Flow,spotify:track:0mvVHcPTrIYaW8pxn9GPdC,42,90,"reggaeton, trap latino, urbano latino"
Me Gustas Tu,J Balvin,spotify:track:2J2zdC7KAUrt0VkUNlBcCN,41,110,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Si Tu La Ves (feat. Farruko),Michael,spotify:track:43WtT8c9yTCajc7EKuQ4qu,0,174,"r&b, soul"
Yo Sé Que Quieres (feat. Nova Y Jory),Alexis y Fido,spotify:track:56mdjOAB8KZpf4dhmd3JZP,35,88,"latin hip hop, reggaeton, trap latino, urbano latino"
No Sigue Modas,Juan Magán,spotify:track:7t6bdV8HvpPlUMeB72XTBd,51,128,"electro latino, spanish pop"
Blam Blam (feat. Cosculluela),Alexis y Fido,spotify:track:0qCAxf2WYyyD2dReUg6MfL,37,84,"latin hip hop, reggaeton, trap latino, urbano latino"
Tus Ojos No Me Ven,Joey Montana,spotify:track:3AeI1xRkvnylBB94JKuXzt,49,96,
Besas Tan Bien - Bonus Track,Farruko,spotify:track:5Hqxu31lSOCdgMKxZvb9Mt,58,172,"reggaeton, trap latino, urbano latino"
En La Lenta,Cosculluela,spotify:track:4N4MhwuGItqI51bE0PDIEd,0,170,"latin hip hop, reggaeton, trap latino, urbano latino"
Borra El Miedo,Ñengo Flow,spotify:track:0hLEpSNBYiCmgd5chgerMr,47,88,"reggaeton, trap latino, urbano latino"
Ahora Te Busco,Zion & Lennox,spotify:track:6utvldEt0mIh7Tk4H8D6CR,19,95,"reggaeton, urbano latino"
Loco - Remix,Jowell & Randy,spotify:track:2MkrttUKTZUqsLJzPpATrU,41,115,"reggaeton, trap latino, urbano latino"
"Romper La Disco (feat. Farruko, Zion, Lenox & Dy)",Musicologo Y Menes,spotify:track:40Ux81AmflOZfBYHjnwpPp,55,92,"reggaeton, reggaeton flow"
Tu No Me Respondes,Ñengo Flow,spotify:track:6wvo1eD69BMaRWTUP4pCbL,43,180,"reggaeton, trap latino, urbano latino"
"Pa' Eso Nada Mas (Remix) [feat. Yomo, Gotay & Jory]",Ñengo Flow,spotify:track:2fuw4M8aYJ0JYqZFIJQZVl,37,172,"reggaeton, trap latino, urbano latino"
Good Looking,Don Omar,spotify:track:0A7uLa2SqVK5s5Y2V3kCyW,59,93,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Calentón,Daddy Yankee,spotify:track:2hKBW2Ln22eUJlYJSXXIvc,34,93,"latin hip hop, reggaeton, trap latino, urbano latino"
Porque Tu,J-King y Maximan,spotify:track:2y5TESgBmHcphbQM1Yn75A,19,92,"reggaeton, reggaeton flow"
Si No Le Contesto - Remix,Plan B,spotify:track:41NgL8qd26DfD3u42asqun,0,95,"houston rap, pop, rap, trap queen"
Su Hija Me Gusta,Farruko,spotify:track:5N1EdvOZKDKKIcwBcj3VmR,51,61,"reggaeton, trap latino, urbano latino"
Niña de Mis Sueños,Ryan Castro,spotify:track:5R70etCKr7FOqdTqnohNfT,57,184,"reggaeton, trap colombiano, trap latino, urbano latino"
Locked out of Heaven,Bruno Mars,spotify:track:3w3y8KPTfNeOKPiqUTakBh,88,144,"dance pop, pop"
Cheerleader (feat. Nicky Jam) - Felix Jaehn Remix,OMI,spotify:track:1mnPNAxWN8MvWYsjHWpnnc,52,118,
Down,R.K.M & Ken-Y,spotify:track:0t0WIrjRcvgBAwLlby2gsZ,70,95,reggaeton
Tonta,R.K.M & Ken-Y,spotify:track:5ZjJT7BB8OoVjyRZRYGen8,57,172,reggaeton
Zum Zum,Daddy Yankee,spotify:track:7lEhOiFtcLXY4P7cuTKuQ8,54,92,"latin hip hop, reggaeton, trap latino, urbano latino"
Zum Zum - Remix,Plan B,spotify:track:2y4XLIaQOPbBJQEr4r9L2Y,55,92,"houston rap, pop, rap, trap queen"
Igual Que Ayer,R.K.M & Ken-Y,spotify:track:2WHctubxf8LzrGr62cLz3d,68,94,reggaeton
Te Regalo Amores,R.K.M & Ken-Y,spotify:track:4AiFptVAo3ZJU474Vckk7I,53,115,reggaeton
Un Sueño,Alex Gargolas,spotify:track:4w8XJ8nvhslJS3AvR6uL98,62,95,"reggaeton, reggaeton flow, urbano latino"
Quedate Junto a Mi,R.K.M & Ken-Y,spotify:track:4ihGnkT3J327bdsL4Ukn8e,49,174,reggaeton
Me Matas,R.K.M & Ken-Y,spotify:track:5mVcyopMGY8dSpN1ZyaBUD,67,93,reggaeton
Si la Ves,Don Omar,spotify:track:1KmSLzYO8knh1nCdddLs2Y,53,94,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
Rebenga,PNL,spotify:track:67Pr6gkO2yNbVyOoMPTfgU,58,107,"new jersey underground rap, trap queen"
Cuerpo Sensual,R.K.M & Ken-Y,spotify:track:7wpvV95zBGf9hBDISlBXsh,47,96,reggaeton
Dime Que Sera (feat. Cruzito),R.K.M & Ken-Y,spotify:track:6oXZxQC6lyLXOm9TrX9rBf,52,93,reggaeton
Besos Mojados,Ozuna,spotify:track:65Ml8XHXAP9yW1TUYgc3Lo,44,180,"puerto rican pop, reggaeton, trap latino, urbano latino"
Yo Te Motivé Mejor Que El,R.K.M & Ken-Y,spotify:track:7n9Dr5t1cT8UiL9rFJs7ea,45,95,reggaeton
Vicio del Pecado,R.K.M & Ken-Y,spotify:track:4XV08ZphweG7zoyq1g3Pib,45,125,reggaeton
Si la Ves (feat. Cruzito),R.K.M & Ken-Y,spotify:track:5tTfhWFI9lt6FE8Emp1U6x,45,94,reggaeton
Cuando Lo Olvides,R.K.M & Ken-Y,spotify:track:4ciWmzRIsW98JEPdw5675M,45,92,reggaeton
Llorarás,R.K.M & Ken-Y,spotify:track:5bWPX3LKk53Yjh7lQAliGQ,54,80,reggaeton
Mis Dias Sin Ti,R.K.M & Ken-Y,spotify:track:4bXEBuLxq1SlqZZlNU5fXq,40,168,reggaeton
Sueltate (feat. Cruzito),R.K.M & Ken-Y,spotify:track:5L8GFbPej2Dn4WjhCbqyzW,45,95,reggaeton
Diosa de los Corazones,Arcángel,spotify:track:1NlWDDlNzCtDET3QxYbxRt,45,130,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Fans,"Tito ""El Bambino""",spotify:track:5gouZVyXxg3tvazPuRmt18,45,92,"latin hip hop, reggaeton, urbano latino"
Enamorado por Primera Vez,R.K.M & Ken-Y,spotify:track:5ZEXGE4pkoacARApDCXV4a,37,130,reggaeton
Lloras,Plan B,spotify:track:33mh0ODGmLv6j8OJXNNXno,2,82,"houston rap, pop, rap, trap queen"
Mi Corazon Esta Muerto,R.K.M & Ken-Y,spotify:track:2DZoai4kYxz0gSN00gsHgs,43,124,reggaeton
Quiero Conocerte (feat. Rakim y Ken-Y),Boy Wonder CF,spotify:track:1LGVQl8NkARGBE9bMCS0Rc,13,93,reggaeton flow
Tengo Un Amor - Live,R.K.M & Ken-Y,spotify:track:3HpUVkOPHiK5gaBAt2k1t6,34,134,reggaeton
No Vuelvas,R.K.M & Ken-Y,spotify:track:0eRAyWR2PgtEYxdSvjO6tc,45,170,reggaeton
Te Amare,R.K.M & Ken-Y,spotify:track:2GZHz1Nq3Y6FUJfsgyQJMB,47,148,reggaeton
Tu No Estas (feat. Ken-Y),R.K.M & Ken-Y,spotify:track:0XiTPIQZ1Tb7zCS4XbJAZT,39,93,reggaeton
Cuando Te Enamores,R.K.M & Ken-Y,spotify:track:4tByaGqEwgn4hQqofZnnqc,40,80,reggaeton
Prefiero Morir,R.K.M & Ken-Y,spotify:track:0CZVwaBPgyVGOk8nLepQ21,36,99,reggaeton
Te Vas (Remix),R.K.M & Ken-Y,spotify:track:3z9sSDWPvMJEnaV2m88JQ7,36,90,reggaeton
Tuve un Sueno,R.K.M & Ken-Y,spotify:track:7LfXCNzYnWfTeDRDe1sU08,49,88,reggaeton
KaRma,Noriel,spotify:track:7hnRBgyoXvXs0StLcG1Czg,43,146,"reggaeton, trap latino, urbano latino"
Te Amo,R.K.M & Ken-Y,spotify:track:6NUxwpnkzRY4aRqcwa7wAa,37,105,reggaeton
Dime (Remix),R.K.M & Ken-Y,spotify:track:6DEA6tK4xZrmQHJReO7jiD,29,134,reggaeton
Una Noche Más - Underground Version,BM Legacy,spotify:track:4bTv5Typ4ynS8C4RP9HeMY,13,97,
Athéna,PNL,spotify:track:5CClqJm1hFOoS311SBkboo,49,118,"new jersey underground rap, trap queen"
Mas,R.K.M & Ken-Y,spotify:track:6Uf5S9TihiahrzLRcDNy6d,37,90,reggaeton
Besame - Remix,Nova y Jory,spotify:track:2h4VCjV20gKRalNpu3M4iM,29,94,"reggaeton, urbano latino"
Amiga Mia - Live,R.K.M & Ken-Y,spotify:track:0NiIfcFy0hkf0zNOOTJPyr,29,94,reggaeton
La Fórmula Sigue,Zion,spotify:track:2ulNE3gHNUEX37MY9FlmO0,43,180,"reggaeton, urbano latino"
Ultima Vez - Remix,Chris Wandell,spotify:track:5Au35wPIP4PpIGKbSSxc9o,23,180,"reggaeton flow, trap latino, urbano latino"
Doctorado - Remix,Tony Dize,spotify:track:3OWf7C01TvbjWINpU96jrT,35,120,"reggaeton, trap latino, urbano latino"
Me Estoy Muriendo - Live,R.K.M & Ken-Y,spotify:track:4ShVg8hvFoFVDfmO1CFXyM,29,188,reggaeton
Pa'l Espejo,R.K.M & Ken-Y,spotify:track:7t4yJoivHNPbpdykxeW2i0,26,94,reggaeton
Tu Primera Vez,"Héctor Acosta ""El Torito""",spotify:track:7pAUPuOCFmVELCwYs9eSZZ,43,130,"bachata, bachata dominicana"
Te Encontre,El Vega,spotify:track:2kP6fOqdSQ5CYqVH5z5844,69,120,"corrido, nueva musica mexicana, sad sierreno"
Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Trap Capos,spotify:track:2sA4woGW5KgEgGXXxOKPAZ,66,115,"latin pop, reggaeton, reggaeton colombiano, urbano latino"
CÓMO SE SIENTE - Remix,Jhayco,spotify:track:6KFjMJJq8UZpfUyDgeH0Yl,0,93,"reggaeton, trap latino, urbano latino"
Triste,Bryant Myers,spotify:track:7narbj6zkSW1SnMhAPep0u,72,130,"reggaeton, trap latino, urbano latino"
Pa Ti,Bad Bunny,spotify:track:2QrGCbW0ylj94JfkgLZFlA,75,128,"musica chihuahuense, nueva musica mexicana"
Ley Seca,Jhayco,spotify:track:51yjkR9blUWtAphR7lZl5y,14,105,"reggaeton, trap latino, urbano latino"
3 de Abril,Anuel AA,spotify:track:1c2oYPFni5vth1v9M7fYZb,63,172,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Forever Alone,Paulo Londra,spotify:track:5NPzbTzFxIQPaheZuPhn4f,60,130,"colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino"
Llegará,Myke Towers,spotify:track:52zHq60TmFob7fBVx3BQSo,57,102,"trap boricua, trap latino, trap triste, urbano latino"
"Ay, DiOs Mío!",KAROL G,spotify:track:7x4ASXYEKfQBCewcZhK776,72,180,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Dime Cuantas Veces (Remix) [feat. Justin Quiles],Micro TDH,spotify:track:4MWb6mltydQn84NrTm7Gpl,60,100,"colombian pop, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Don Don,Daddy Yankee,spotify:track:3kml9ZdpT7UYk1ugkjqOzt,61,105,"latin hip hop, reggaeton, trap latino, urbano latino"
Caramelo - Remix,Ozuna,spotify:track:2uu2aGqA2UblCg581Q7l1g,67,168,"puerto rican pop, reggaeton, trap latino, urbano latino"
Mami,Ptazeta,spotify:track:55C0glNSvxJDCfgHwiCZb1,57,190,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Loco,Justin Quiles,spotify:track:6PDlkWmrq2ZKiUuFt2aQsH,72,128,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Tú Me Dejaste De Querer,C. Tangana,spotify:track:0XinBYhf1X3kdvKQHOX971,62,168,urbano espanol
TE DESEO LO MEJOR,Bad Bunny,spotify:track:23XjN1s3DZC8Q9ZwuorYY4,73,126,"musica chihuahuense, nueva musica mexicana"
YO VISTO ASÍ,Bad Bunny,spotify:track:5fROvzNghPid8mbKNDYvpJ,67,123,"musica chihuahuense, nueva musica mexicana"
Jangueo,Anuel AA,spotify:track:7KKh0ujp8agIiCrkiJhf81,64,93,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Narcos,Anuel AA,spotify:track:7mcdgAXmb35dakBnfDIv3q,65,168,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
La Bebe - Remix,Anuel AA,spotify:track:3DyiAk1BzIF8rq9rimypG4,58,99,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,spotify:track:5kQre7o8ky5DXeEPcyaCR1,70,130,"bachata, latin hip hop, latin pop, urbano latino"
¿Cual Es Tu Plan?,Bad Bunny,spotify:track:45jM2fuCq0NHD9p7xn0ptd,70,96,"musica chihuahuense, nueva musica mexicana"
Mamichula - con Nicki Nicole,Trueno,spotify:track:0TUW9faHNaBmi89wsYGp9y,74,92,rain
Diosa - Remix,Myke Towers,spotify:track:1kIWef5hc2uAqkNxOTakzP,61,105,"trap boricua, trap latino, trap triste, urbano latino"
Explícale (feat. Cosculluela & Brytiago) - Remix,Yandel,spotify:track:65n40RsQ9SObH7hNvVTHp0,65,125,"latin hip hop, reggaeton, trap latino, urbano latino"
La Playa - Remix,Myke Towers,spotify:track:70zg99pT51vB4wlMS7e4q7,62,140,"trap boricua, trap latino, trap triste, urbano latino"
Reloj,Rauw Alejandro,spotify:track:4loQgPwJHocL3dFwLfjb1J,72,176,"pop, r&b en espanol"
Conversacion Con Dios,Anuel AA,spotify:track:7gUDNkTcVw0pQTY9HWHFSw,58,112,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Brindemos,Anuel AA,spotify:track:5P8TXlZCMwru6DaMsIbbO3,67,140,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Tú No Lo Amas,Anuel AA,spotify:track:0fLOPPoyIaPTe8dm2Mrft3,76,128,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Amorfoda,Bad Bunny,spotify:track:68QcquxCS39cQGTsRrJWIR,77,148,"musica chihuahuense, nueva musica mexicana"
Hecha Pa' Mi,Boza,spotify:track:3VvA1wSxukMLsvXoXtlwWx,76,100,"panamanian pop, reggaeton, urbano latino"
Demasiadas Mujeres,C. Tangana,spotify:track:3GaGWoU1KfVqgl7vnRHP55,77,126,urbano espanol
Reggaetonera,Anuel AA,spotify:track:6yVkakCN460KOVol9ZazjH,67,93,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Sola,KHEA,spotify:track:0O0Zk85EZqJ56YUIuQ26wB,62,128,"argentine hip hop, trap argentino, trap latino, trap triste, urbano latino"
Whoopty (Latin Mix) [feat. Anuel AA and Ozuna],CJ,spotify:track:48MsdL5Med93EyIwINl5qY,53,98,nyc rap
BURBERRY,Myke Towers,spotify:track:4kdMfObhCkNZ47gsl63uXP,59,131,"trap boricua, trap latino, trap triste, urbano latino"
PIN PIN,Myke Towers,spotify:track:51tMYALx6Lkrte41DoWIPq,59,91,"trap boricua, trap latino, trap triste, urbano latino"
NO SALEN,Myke Towers,spotify:track:0FPFpEMo7LWmkagFkM83Na,48,156,"trap boricua, trap latino, trap triste, urbano latino"
PRIMER MELÓN,Myke Towers,spotify:track:3GivOBvN7vkeNXoCteX4LS,55,141,"trap boricua, trap latino, trap triste, urbano latino"
DOLLAR,Becky G,spotify:track:4ziiAuFyXiY1HNSLGM1xv8,58,77,"latin pop, latin viral pop, rap latina, reggaeton, urbano latino"
Indeciso,Reik,spotify:track:59s0s39NFWScuHDbHytI14,71,95,
Ella,El Bobe,spotify:track:5lFSvyRAeG0asgqBuM5MQW,64,114,drill espanol
Rojo,J Balvin,spotify:track:380HmhwTE2NJgawn1NwkXi,71,172,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Te Guste,Jennifer Lopez,spotify:track:0ifLplTQxXkFZKMQpWCHii,52,138,"dance pop, pop, urban contemporary"
Tusa,KAROL G,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,77,101,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Fantasias - Remix,Rauw Alejandro,spotify:track:0A37XY67wSdGqkGjtfW6aV,64,94,"pop, r&b en espanol"
Fragancia (with Jay Wheeler),Juhn,spotify:track:3YNolHalg56UrvPabqw6JP,60,82,"reggaeton, trap latino, urbano latino"
Tiroteo - Remix,Marc Seguí,spotify:track:4OwhwvKESFtuu06dTgct7i,81,110,spanish pop
La Historia,El Taiger,spotify:track:1e0XAUTcp9QwnD2JiWx1Hg,0,100,cubaton
Ella Quiere Beber - Remix,Anuel AA,spotify:track:3f5lA8nnc4YYF1qf78WpHw,79,95,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino"
Soltera - Remix,Lunay,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,76,92,"reggaeton, reggaeton flow, trap latino, urbano latino"
Original,Arcángel,spotify:track:1LBlcCtOrKITXpEp1hnNpj,53,151,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Tu No Metes Cabra - Remix,Bad Bunny,spotify:track:6ipDE6Y0xrjEeaBTuPfW1K,66,92,"musica chihuahuense, nueva musica mexicana"
Si Ella Quisiera,Justin Quiles,spotify:track:6yWilN2QYjqBv22g7d4Yqq,31,90,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Mon Amour - Remix,zzoilo,spotify:track:5TMLavqGRKNxgzMBrVpC9R,81,116,
De las 2 (feat. Bad Bunny & Arcángel),Trap Capos,spotify:track:4DS7HoqrKq1dDjeYOKBlu9,70,120,"latin pop, reggaeton, reggaeton colombiano, urbano latino"
Un Ratito Mas,Bryant Myers,spotify:track:2SzgK8i6si6ETtu57nTdSn,69,140,"reggaeton, trap latino, urbano latino"
Buscate Otro,Jc La Nevula,spotify:track:4aczXDNX8bX98fLkNNdwPO,0,100,"dominican pop, trap dominicano"
FEEL ME??,Trueno,spotify:track:4kELKaXaNP4EQR8Q8xNIID,68,123,rain
"Anuel AA: Bzrp Music Sessions, Vol. 46",Bizarrap,spotify:track:1mrGEef8GuaEnDdw8J5BQp,66,75,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Soy Peor,Bad Bunny,spotify:track:1JxhrUWZjuI8AOjDJ1JpMN,76,116,"musica chihuahuense, nueva musica mexicana"
Bandido - Remix,Cyril Kamer,spotify:track:6ExTczq02XIWJjGKoi13RJ,63,146,drill espanol
Esta Cabron,Ñejo,spotify:track:4Eyu15AuNR2MSLZiqWGxO0,54,90,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Respuesta Cero,Quevedo,spotify:track:4rU3aBUWgxb8htYFwflpFc,0,170,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Piel de Cordero,Quevedo,spotify:track:43Tf6aMFSw2vP7IHBWsA1R,0,128,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
La Pregunta - Remix,J Alvarez,spotify:track:6Ht9DqVhIegF9iNr7NA0SK,50,172,"reggaeton, urbano latino"
La Pregunta,J Alvarez,spotify:track:5GChYjT0HJVDtJMjcfhYmS,65,172,"reggaeton, urbano latino"
Voodoo (with J Balvin & Tainy),Badshah,spotify:track:4OUAXw3SXI7bUiNtKC7ErW,63,100,"desi hip hop, desi pop, desi trap, filmi, modern bollywood"
Sin Ropa (with Ingratax),Dylan Fuentes,spotify:track:1p39fLrejm3vWAnGFGIYvC,31,94,"latin viral pop, reggaeton colombiano"
Slide (feat. Frank Ocean & Migos),Calvin Harris,spotify:track:7tr2za8SQg2CI8EDgrdtNl,75,104,"barbadian pop, pop, urban contemporary"
"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",Calvin Harris,spotify:track:0Ws8D3EWUDgY962Xftb0h5,54,95,"barbadian pop, pop, urban contemporary"
"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,spotify:track:60APt5N2NRaKWf5xzJdzyC,57,110,"barbadian pop, pop, urban contemporary"
Rollin (feat. Future & Khalid),Calvin Harris,spotify:track:0lMbuWUpfTWhEmOKxppEau,64,92,"barbadian pop, pop, urban contemporary"
Prayers Up (feat. Travis Scott & A-Trak),Calvin Harris,spotify:track:4KaIJ1FWXUoAAnOts1YWjD,54,86,"barbadian pop, pop, urban contemporary"
"Holiday (feat. Snoop Dogg, John Legend & Takeoff)",Calvin Harris,spotify:track:08Wc3X7XNSyF8WYBPt2L8E,51,104,"barbadian pop, pop, urban contemporary"
Skrt On Me (feat. Nicki Minaj),Calvin Harris,spotify:track:7iDxZ5Cd0Yg08d4fI5WVtG,49,102,"barbadian pop, pop, urban contemporary"
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,spotify:track:5bcTCxgc7xVfSaMV3RuVke,78,101,"barbadian pop, pop, urban contemporary"
Faking It (feat. Kehlani & Lil Yachty),Calvin Harris,spotify:track:0pJPdSVti6cTM1Q6xYGmcf,60,120,"barbadian pop, pop, urban contemporary"
Hard to Love (feat. Jessie Reyez),Calvin Harris,spotify:track:6KdmNK9MogmGcnO3wNZHhp,52,148,"barbadian pop, pop, urban contemporary"
Lo la la,Kisi Jay,spotify:track:6e6OgYJdx67HfM2Yz84KT3,40,198,
Perreito Under,DEKKO,spotify:track:6l0pG6obvyfFGeSUI3aS5y,48,90,"reggaeton colombiano, urbano latino"
Agárrala - Remix,Trebol Clan,spotify:track:43yyvWNjl3yWpghcrxZYkr,73,96,"latin hip hop, reggaeton"
Solos (feat. Plan B),Tony Dize,spotify:track:0I1mau5VjFZGDmLCpMfTyP,68,84,"reggaeton, trap latino, urbano latino"
Hace Mucho Tiempo,Ele A El Dominio,spotify:track:3eIvjtwoYC16ElxYE6ph7J,65,92,"puerto rican pop, reggaeton, trap latino, urbano latino"
Moscow Mule,Bad Bunny,spotify:track:6Xom58OOXk2SoU711L2IXO,88,100,"musica chihuahuense, nueva musica mexicana"
Después de la Playa,Bad Bunny,spotify:track:1dm6z1fWB0cErMszU25dy2,81,78,"musica chihuahuense, nueva musica mexicana"
Me Porto Bonito,Bad Bunny,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,92,92,"musica chihuahuense, nueva musica mexicana"
Tití Me Preguntó,Bad Bunny,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,90,107,"musica chihuahuense, nueva musica mexicana"
Un Ratito,Bad Bunny,spotify:track:5CzixCxDkRXX9mScCmah8O,81,93,"musica chihuahuense, nueva musica mexicana"
Yo No Soy Celoso,Bad Bunny,spotify:track:5kVZxyMY1gfdCLiChsfjn1,78,142,"musica chihuahuense, nueva musica mexicana"
Tarot,Bad Bunny,spotify:track:41oY4WCTj5kccfesTVFnvN,84,114,"musica chihuahuense, nueva musica mexicana"
Neverita,Bad Bunny,spotify:track:31i56LZnwE6uSu3exoHjtB,87,122,"musica chihuahuense, nueva musica mexicana"
La Corriente,Bad Bunny,spotify:track:1797zYiX4cKosMH836X9Gt,82,196,"musica chihuahuense, nueva musica mexicana"
Efecto,Bad Bunny,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,90,98,"musica chihuahuense, nueva musica mexicana"
Party,Bad Bunny,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,84,97,"musica chihuahuense, nueva musica mexicana"
Aguacero,Bad Bunny,spotify:track:2uflssWlCaJ6CbTMOsUpNI,78,121,"musica chihuahuense, nueva musica mexicana"
Enséñame a Bailar,Bad Bunny,spotify:track:2NMjggapJcXXM7WccGEBUO,80,105,"musica chihuahuense, nueva musica mexicana"
Ojitos Lindos,Bad Bunny,spotify:track:3k3NWokhRRkEPhCzPmV8TW,90,80,"musica chihuahuense, nueva musica mexicana"
Dos Mil 16,Bad Bunny,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,81,130,"musica chihuahuense, nueva musica mexicana"
El Apagón,Bad Bunny,spotify:track:0UvZcEfpzVyx47QsRbjyBz,76,118,"musica chihuahuense, nueva musica mexicana"
Otro Atardecer,Bad Bunny,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,81,108,"musica chihuahuense, nueva musica mexicana"
Un Coco,Bad Bunny,spotify:track:6VrQTLzzuyGIYjUDe4kAZk,83,152,"musica chihuahuense, nueva musica mexicana"
Andrea,Bad Bunny,spotify:track:44XjoNvtwevktFKjvVe1vH,80,103,"musica chihuahuense, nueva musica mexicana"
Me Fui de Vacaciones,Bad Bunny,spotify:track:28GCbKgjlVD9eDmasGbe0T,79,85,"musica chihuahuense, nueva musica mexicana"
Un Verano Sin Ti,Bad Bunny,spotify:track:18HOjcvTVV7W8YzBuOsAPS,80,188,"musica chihuahuense, nueva musica mexicana"
Agosto,Bad Bunny,spotify:track:0wihfILRNOwE2156Shezc8,79,115,"musica chihuahuense, nueva musica mexicana"
Callaita,Bad Bunny,spotify:track:71wFwRo8xGc4lrcyKwsvba,77,176,"musica chihuahuense, nueva musica mexicana"
badtrip :(,Mora,spotify:track:3t2ANh6j5JnTCDkVRBsukB,66,119,alt z
2010,Mora,spotify:track:6XHBJ1LSOcVINYXAAd6KIH,69,176,alt z
MEMORIAS,Mora,spotify:track:2hLXUbsOU9cDb9RFva9FYr,82,128,alt z
ROBERT DE NIRO,Mora,spotify:track:3cR23eAZcjukbKtb9knlL4,60,180,alt z
PECADO,Mora,spotify:track:4tw2afU1W4m0hgaL7XySKO,64,172,alt z
LINDOR,Mora,spotify:track:3mEoWn2r5tobVKgV0UP4Ck,61,92,alt z
TUS LÁGRIMAS,Mora,spotify:track:30W8VKHrAZmHzObnwAoc1u,75,174,alt z
ESCALOFRÍOS,Mora,spotify:track:5CVMsPYtSJ3l7UxYiI2lt7,73,94,alt z
