name_track,artist_track,uri_track,popularity,tempo,genres,urlImage,album
Talk Show,Pedro Suárez-Vértiz,spotify:track:70zmD2qwJYA1czsVZPxW9x,0,170.098,peruvian rock,https://i.scdn.co/image/ab67616d0000b273b72df3c57aaa91a2a1003008,Talk Show
Degeneración Actual,Pedro Suárez-Vértiz,spotify:track:58t9Q8VqXGhaqtilMkIkRx,52,141.989,peruvian rock,https://i.scdn.co/image/ab67616d0000b2731bfc2ca68dfb8a1f71d04dae,Degeneracion Actual
Como Las Mariposas,Pedro Suárez-Vértiz,spotify:track:0bcf8sJ8W7IXPsnl4qYqVl,0,126.0,peruvian rock,https://i.scdn.co/image/ab67616d0000b2736944f85d9b83a4feebb9f189,Play
Por Qué Te Tengo Que Olvidar?,José Feliciano,spotify:track:1Q0IpGfccK44ZkdByGvyko,58,139.907,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2731a4d558c91516220db6a477f,Mis Mejores Canciones - 17 Super Exitos
Feliz Navidad,José Feliciano,spotify:track:5rgStA2VSw8K6jragj6yBx,34,148.804,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2732ac93e41d74e138cf5740b9e,Feliz Navidad
Ven a Mi Casa Esta Navidad,Luis Aguile,spotify:track:3cz6xsRlGrajBGplo0WcpJ,24,86.037,"pop romantico, spanish invasion",https://i.scdn.co/image/ab67616d0000b2737bca51fd88008caef7f18f02,Ven a Mi Casa Esta Navidad
La Gata Bajo la Lluvia,Rocío Dúrcal,spotify:track:7aOFPde65u12EJmh1dr7uL,57,175.799,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273197f6b038d119fc1f10430e3,Mis Mejores Canciones
El Gato Que Está Triste y Azul - Un Gato Nel Blu,Roberto Carlos,spotify:track:0X1XgxtHG9hULAw296CCgz,69,112.201,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b273b31767d7f5390226eb06de2d,El Arte De Roberto Carlos
Que Será de Ti (Como Vai Você),Roberto Carlos,spotify:track:5oTM0Xt2LS1ouJJuVkwJql,57,67.487,"jovem guarda, mpb",https://i.scdn.co/image/ab67616d0000b27380aebf150bcb6f34f741159c,Pra Sempre Em Espanhol - Vol. 1
Lo Que No Fue No Será,José José,spotify:track:5rbdGAUHa2T98GifyOrpaj,0,76.385,"bolero, cancion melodica, ranchera",https://i.scdn.co/image/ab67616d0000b2732e93fc1708314235d910f07c,Brillantes - Jose Jose
El Amar y el Querer,José José,spotify:track:3O0VgO1XOxiJSQnThWWPv3,0,66.496,"bolero, cancion melodica, ranchera",https://i.scdn.co/image/ab67616d0000b2732e93fc1708314235d910f07c,Brillantes - Jose Jose
Échame A Mi La Culpa,José Feliciano,spotify:track:0olWE2YUM31TFKX79m3AsO,0,85.767,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b27351f3bddae5b3551622e5150b,Lo Mejor De...
Perdoname,Luciano Pereyra,spotify:track:3oCXYJzFznsQsErKO3zrI2,0,139.841,"argentine telepop, folklore argentino",https://i.scdn.co/image/ab67616d0000b273a9a89b6f6959865da1e92541,Luciano
When I Was Your Man,Bruno Mars,spotify:track:0nJW01T7XtvILxQgC5J7Wh,89,72.795,"dance pop, pop",https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,Unorthodox Jukebox
Tonto,Río Roma,spotify:track:2llxNAhbYDqY5XHF5vzcvs,39,137.977,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,Otra Vida
No Fue Mi Intención Amarte,Río Roma,spotify:track:3fpfKLph9ETWljYuLBsQib,0,137.677,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2736145b4292b0ca23904745644,Eres la Persona Correcta en el Momento Equivocado
No Sé,Melody,spotify:track:6MSTLMkDR43LKvYIVsWer0,43,129.994,,https://i.scdn.co/image/ab67616d0000b2737852fe30d61ce8bc4ed8a2cc,T.Q.M.
Careless Whisper,George Michael,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,82,153.119,new wave pop,https://i.scdn.co/image/ab67616d0000b27364c19b24ce947ffa363f8f96,Ladies And Gentlemen... The Best Of George Michael
Me Duele Amarte,Reik,spotify:track:2VLcpwzuZVSZQUCQDQRM8n,67,148.06,"latin arena pop, latin pop, mexican pop, reggaeton",https://i.scdn.co/image/ab67616d0000b273bdc144323f2959e8df21d250,Secuencia
Antes,Obie Bermudez,spotify:track:565MagsPGofHeTxiH678pW,57,75.097,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b27308df9b529908358fd7642da8,Solo Exitos
Bendita Vida - (Telenovela Mujeres Apasionadas),Paolo Ragone,spotify:track:48BNfk4TtF6NKpD8yOD9Bs,39,74.987,,https://i.scdn.co/image/ab67616d0000b2735c19a55b918296a5f72571c6,Paolo
Conteo Regresivo - Pop-Ballad Version,Gilberto Santa Rosa,spotify:track:76htZEVMW0vFbJ6pN7hEU0,31,75.054,"salsa, salsa puertorriquena, tropical",https://i.scdn.co/image/ab67616d0000b27307031a0d94b5340aeb77e824,Contraste
Ya No Estás Tú,Morat,spotify:track:4vVI1dW2NmwtXfXrYPw6Ct,0,139.993,colombian pop,https://i.scdn.co/image/ab67616d0000b273797cd69b7e6ca4914e53c23f,Sobre El Amor Y Sus Efectos Secundarios
El amor,José Luis Perales,spotify:track:1vNBPK1kqWZFtofWa8RevW,0,98.025,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273744f6097390da796b9e9ef31,Celebridades- Jose Luis Perales
Linda,Miguel Bosé,spotify:track:2OZulZtUXdhkc1RzGppz5P,30,112.01,"latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273c474e952dd6bddd4c9310ddc,Bravo Bosé - 30 Grandes Exitos
A Quién Quiero Mentirle,Marc Anthony,spotify:track:6ngLct6z0pCqJcevM11HDH,59,72.743,"latin pop, modern salsa, salsa, tropical",https://i.scdn.co/image/ab67616d0000b2733a890b5659a9f6dc89f618eb,Iconos
Me Cambiaste la Vida,Río Roma,spotify:track:2zAvki587iz3FseLyUaGAS,0,139.988,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2730d5a00e3ac2a7f759a565b7e,Al Fin Te Encontré
Por si Mañana,Río Roma,spotify:track:6D3yZ1xrWcrlpk8rYn8xTN,36,77.993,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,Otra Vida
Me Arrepiento,Río Roma,spotify:track:6mXQ2zWueyrIvt5dKxkqMx,44,83.97,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,Otra Vida
Te Adiviné,Río Roma,spotify:track:6acpxsBfdXCFHkS68wbios,39,111.993,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273fdc64ffdbc82d7e7559abd86,Otra Vida
Te Sigue Esperando Mi Corazón,Río Roma,spotify:track:22tt657TXCOvTZn7G9U92d,36,139.94,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273e638dfbd1f3089878f38c73b,Al Fin Te Encontré
Pórtate Mal Conmigo,"Río Roma, María José",spotify:track:5PcQkfQIsZ0LZrnFIDnJXn,0,137.943,"latin arena pop, latin pop, latin viral pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273a4c9b4811047540cb93e8805,Otra Vida
Colgando en tus manos (con Marta Sánchez),"Carlos Baute, Marta Sánchez",spotify:track:3UI9I3e1g1y5T3SMfdgfGO,80,120.025,"latin pop, spanish pop",https://i.scdn.co/image/ab67616d0000b2731f91da617b2e5527d58d2453,De mi puño y letra - Edicion Coleccionista
Día De Suerte,Alejandra Guzman,spotify:track:54e9bcdmliuVkhrzE7sM9m,43,159.942,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273e6c0513fc01ea301745af8e1,Alejandra Guzmán 20 Años De Exito Con Moderatto (Edición Especial)
Te Mando Flores,Fonseca,spotify:track:6OpHDI8lRiqHLqmUIYUxVr,0,102.038,"colombian pop, latin pop",https://i.scdn.co/image/ab67616d0000b27347cf242a44ac0e79e912b4bd,Corazon
All of Me,John Legend,spotify:track:3U4isOIWM3VvDubwSI3y7a,87,119.93,"neo soul, pop, pop soul, urban contemporary",https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,Love In The Future (Expanded Edition)
Las Avispas,Juan Luis Guerra 4.40,spotify:track:1oInQX1RuH1TcHuDv8Gvw3,60,130.083,"bachata, latin pop, tropical",https://i.scdn.co/image/ab67616d0000b273d83eb5595a958fe30a4fb018,Coleccion Cristiana
No Me Ames (with Marc Anthony) - Ballad Version,"Jennifer Lopez, Marc Anthony",spotify:track:3NKk6MKNU7zkGiewjo0bby,48,83.209,"dance pop, pop, urban contemporary",https://i.scdn.co/image/ab67616d0000b2735b808619dac962e9df490acd,Sigo Siendo Yo
"Y, ¿Si fuera ella?",Alejandro Sanz,spotify:track:2IRMK1HdN2a7CsvPwMcxSA,45,150.732,"cantautor, latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273406b80b9366f25dc4a0e94cd,Grandes exitos 1997-2004
Amor del Bueno,Reyli Barba,spotify:track:2G74yhtIMW8tJY5I83dS4Z,77,131.975,"latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b27351b341dbfd3dbe6747e53112,Reyli En La Luna
El Privilegio De Amar,Mijares,spotify:track:3NGG1do9lT815M5REcCzzm,67,184.145,"latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2735cfd8fdbf367d6e19682e3b1,El Privilegio De Amar
Mio,Myriam Hernandez,spotify:track:43j94nwrMmDkl5LLGA978i,36,136.815,"latin pop, pop chileno",https://i.scdn.co/image/ab67616d0000b2733d198233af31c13f62639be1,Los Romanticos- Myriam Hernandez
Sólo Déjate Amar,Kalimba,spotify:track:7mUFcQWYwoRxRa5ZfI2mHG,64,75.929,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273ac6672700c3a5367672716c2,Negroklaro
El Problema,Ricardo Arjona,spotify:track:5UJsYyBi0CdSJl0ul5aTgO,74,99.907,"cantautor, latin arena pop, latin pop",https://i.scdn.co/image/ab67616d0000b27367fc2155021365c44015deb7,Santo Pecado
¿Y cómo es él?,José Luis Perales,spotify:track:7rm6kcMbUZNMzkELONGaVY,0,170.437,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273744f6097390da796b9e9ef31,Celebridades- Jose Luis Perales
El Hombre Que Yo Amo,Myriam Hernandez,spotify:track:4NmCycJdUGK0q5kBMXjDOY,0,177.825,"latin pop, pop chileno",https://i.scdn.co/image/ab67616d0000b27388c9640b1c6eed53550446c1,Yo Sé Que Te Acordarás Pop Latino (Vol. 2)
Para Amarnos Más,Mijares,spotify:track:55JKv6bv8vFE1X1rG4f0g9,54,140.295,"latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273ca26c612cabca0611b7755e7,Antología
Mi Forma De Sentir,Pedro Fernández,spotify:track:0fwv93hNRkjY7jq6402VRl,0,132.589,"mariachi, ranchera",https://i.scdn.co/image/ab67616d0000b2738077ba9bef29672c3efd1f21,Éxitos Deluxe
No Pongas Ese Disco,Grupo 5,spotify:track:18oDKOjpfNSA6YidjdJLNl,0,205.427,cumbia peruana,https://i.scdn.co/image/ab67616d0000b273f1ce736576ad3ab7b1c021aa,Boleros & Baladas: Peruvians Sing For The Brokenhearted
Photograph,Ed Sheeran,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,88,107.989,"pop, uk pop",https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,x (Deluxe Edition)
Thinking out Loud,Ed Sheeran,spotify:track:34gCuhDGsG4bRPIf9bb02f,86,78.998,"pop, uk pop",https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,x (Deluxe Edition)
Un nuevo amor,Tranzas,spotify:track:5SxqIG4rs9hxt0FO8gX5ig,61,77.064,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/c8d6f14635b286ac7c71450c7c8d69f3d6951b50,Por Siempre
Morí,Tranzas,spotify:track:0FXE0aS5IZnQYR56Vwiv4v,66,76.117,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2739d30efcc351d813a353c3728,Serenata
El Juego (Live),Douglas Bastidas Tranzas,spotify:track:2vbtSWwSSIR9pILIK12yb9,31,150.153,ecuadorian pop,https://i.scdn.co/image/ab67616d0000b2733a663fcf218cc059a35c51a3,La Historia De Tranzas En Concierto
Dime Si Recuerdas,Tranzas,spotify:track:0gqb5DhB70ZYjafuG3W1ju,0,114.899,"ecuadorian pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273b60dc442250002d724e05929,"Lo Mejor Del '95 Boom, Vol. 2"
Dejaría Todo,Chayanne,spotify:track:1HyZJgtE7zmoRbPYxQy38z,33,143.915,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273880b5f5b9b00408a0a05b2fc,Lo Esencial de Amor del Bueno
Yo Te Amo,Chayanne,spotify:track:2sKo5u6IppUEudIz265wYa,69,140.264,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273706c587d9f26c8705bee187e,Simplemente
Ave De Cristal,Los Kjarkas,spotify:track:2m2Me49Agio9nAQG2fouup,0,119.892,"charango, folklore boliviano, musica andina, tinku",https://i.scdn.co/image/ab67616d0000b27390eb974bad87dad2b5ec96e3,Los Kjarkas
No Pensé Que Era Amor,Pedro Suárez-Vértiz,spotify:track:7jXYUkQiz302VHuZjmMuyI,49,93.102,peruvian rock,https://i.scdn.co/image/ab67616d0000b273f91be41045626ac811426f4c,(No Existen) Técnicas para Olvidar
Hazme una Señal - Gimme Little Sign,Roberto Jordan,spotify:track:5JBfzQjelvHSc2ScM59g8M,0,124.064,"mexican rock-and-roll, ranchera",https://i.scdn.co/image/ab67616d0000b273e5eb3ff26d0d06cda6dad25a,Tesoros De Coleccion - Roberto Jordan
Hoy tengo ganas de ti,Miguel Gallardo,spotify:track:3xyr2ftM36QjKEpFAhZrGM,46,130.799,"pop romantico, ranchera",https://i.scdn.co/image/ab67616d0000b273f92245b4f1e9c9a25f364114,Mi Vida. Historia Musical De Un Romántico
Piel de Angel,Camilo Sesto,spotify:track:7Hz9nN6VKAUmnTwjRa18kD,43,74.783,"bolero, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273f2b82c6f0d14a28be3719e0b,Numero 1
Hasta Que El Cuerpo Aguante,Mägo de Oz,spotify:track:3HyhMKIoxOowtCelEmnfxS,29,100.624,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b273b03074f0a535f87a69766f82,A Costa Da Morte
이별 못한 이별 Apart Without Apart,Loveholic,spotify:track:4MkCGaDDzskVtLBvCQidkV,0,138.004,"k-indie, k-rock",https://i.scdn.co/image/ab67616d0000b273af4debbb14d555684f2bc182,Dramatic & Cinematic
Dile (Live),Douglas Bastidas Tranzas,spotify:track:2Lz4BZo0aAC8KcrzJZljmy,18,156.056,ecuadorian pop,https://i.scdn.co/image/ab67616d0000b2733a663fcf218cc059a35c51a3,La Historia De Tranzas En Concierto
Te Vi Venir,Sin Bandera,spotify:track:45xU99QgWETDFGhgivpYce,63,135.847,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2738c6ff5cbed17363658f46732,Hasta Ahora
Que Lloro,Sin Bandera,spotify:track:10fHq85ktXp1K8mO45bugT,60,139.982,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b2738c6ff5cbed17363658f46732,Hasta Ahora
"Hey, Soul Sister",Train,spotify:track:0KpfYajJVVGgQ32Dby7e9i,0,97.03,"dance pop, neo mellow, pop, pop rock",https://i.scdn.co/image/ab67616d0000b273706a70e4bfb15d33b8ec74a1,"Hey, Soul Sister"
Eclipse Total Del Amor (Total Eclipse of the Heart),Lissette,spotify:track:4UFlWyUXUots8pCHclBy9A,50,133.034,,https://i.scdn.co/image/ab67616d0000b2739fb4904321559498bc2fec37,Mis Recuerdos
Quiero Que Vuelvas,"Lasso, Sheryl Rubio",spotify:track:5er5QiA3X0axA4hSA7NZfO,0,126.023,pop venezolano,https://i.scdn.co/image/ab67616d0000b2732b898c30d28ed55e50ea1f80,Sin Otro Sentido
Hoy Te Dejo Amar,Lasso,spotify:track:0LX1Kw8mfVEZhJCoM5J6S4,0,130.067,pop venezolano,https://i.scdn.co/image/ab67616d0000b273f38166c25407f1bd0147d6d1,Hoy Te Dejo De Amar
¿Qué Hago Yo?,Ha*Ash,spotify:track:5fISatRSvu52jsmsnKwNfY,65,131.968,"latin arena pop, latin pop, mexican pop",https://i.scdn.co/image/ab67616d0000b273f84b508ac6c54b24ed5428c3,Mundos Opuestos
Clint Eastwood,Gorillaz,spotify:track:1RKUoGiLEbcXN4GY4spQDx,78,167.953,"alternative hip hop, modern rock, rock",https://i.scdn.co/image/ab67616d0000b273f6c46838e4425ea96e2562fe,Gorillaz
A Little Piece of Heaven,Avenged Sevenfold,spotify:track:1BLfQ6dPXmuDrFmbdfW7Jl,71,144.997,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b27333c52ca8309741c6999ca742,Avenged Sevenfold
Me Muero de Amor,Natalia Oreiro,spotify:track:43RkmILnITcWx7i95eoNVm,48,122.18,pop argentino,https://i.scdn.co/image/ab67616d0000b273626afa41cde9248d282ae022,Natalia Oreiro
Si Nos Quedara Poco Tiempo,Chayanne,spotify:track:5Z8lZ3FhHDMF85kZXXGhFZ,64,149.949,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273b052654825c44fba96398aa6,Mi Tiempo (Deluxe Edition)
Y Tú Te Vas,Chayanne,spotify:track:7zuwr7YqqpveNtxlKe1vn6,63,139.927,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273002377d5a43602fcb14058ea,Grandes Exitos
Torero - Live Version,Chayanne,spotify:track:0zZDYQS2AmNoJMLnKwzCYJ,27,138.062,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2737a4480ca577de9cb96c06b21,Vivo
Me Enamoré de Ti,Chayanne,spotify:track:1sJFu2pvYJhtEOo9oVe1TZ,67,149.855,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273dca1467a24a9a1693cae7525,No Hay Imposibles
Fuiste un Trozo de Hielo en la Escarcha,Chayanne,spotify:track:5WLoSycqSJpbO9otLWXuEu,30,120.955,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b27340bdea42e7c66c18422ac81b,Desde Siempre
Completamente Enamorados,Chayanne,spotify:track:1zU6PCdQxUu1tMT5xbc6x5,56,137.129,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273002377d5a43602fcb14058ea,Grandes Exitos
Tiempo De Vals,Chayanne,spotify:track:6MfrzCRWvSYdCMuFk5ZRne,43,166.591,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273002377d5a43602fcb14058ea,Grandes Exitos
The Stage,Avenged Sevenfold,spotify:track:66OsFOW2GHEnmGGbMpvB66,0,134.945,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b273976da075737214c140ea3f2e,The Stage
Hail to the King,Avenged Sevenfold,spotify:track:5anCkDvJ17aznvK5TED5uo,80,118.004,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2,Hail to the King
Beast and the Harlot,Avenged Sevenfold,spotify:track:6FVYwnVrnAEIRnY3bHJb46,65,155.177,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b27391b3adb195fd4017fd3d6400,City of Evil
Nightmare,Avenged Sevenfold,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,75,129.984,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,Nightmare
This Means War,Avenged Sevenfold,spotify:track:2NImo2MajNai4CLk35wMut,65,90.0,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2,Hail to the King
Welcome to the Family,Avenged Sevenfold,spotify:track:0jqblvsI9LBY4irmLVqqEO,69,94.985,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,Nightmare
Shepherd of Fire,Avenged Sevenfold,spotify:track:1fQaoh3imrMunWVZh5kf90,72,127.935,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2,Hail to the King
Bat Country,Avenged Sevenfold,spotify:track:3sHH7lklbfpcraDDvYnjo7,73,125.04,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b27391b3adb195fd4017fd3d6400,City of Evil
Danger Line,Avenged Sevenfold,spotify:track:7pS3O75hJnthHr64tlpqPn,60,180.024,"alternative metal, nu metal",https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,Nightmare
Duality,Slipknot,spotify:track:61mWefnWQOLf90gepjOCb3,82,143.772,"alternative metal, nu metal, rap metal, rock",https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a,Vol. 3: The Subliminal Verses
Before I Forget,Slipknot,spotify:track:6wqJeItl3Vc3az4ZicSQAB,79,134.724,"alternative metal, nu metal, rap metal, rock",https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a,Vol. 3: The Subliminal Verses
Wait and Bleed,Slipknot,spotify:track:2gscB6kDOmrv1P6qs2KXE3,77,93.345,"alternative metal, nu metal, rap metal, rock",https://i.scdn.co/image/ab67616d0000b273baf04a1d30db6ac9de26da7d,Slipknot (10th Anniversary Edition)
Psychosocial,Slipknot,spotify:track:2MvIMgtWyK88OiPi0J8Dg3,68,135.093,"alternative metal, nu metal, rap metal, rock",https://i.scdn.co/image/ab67616d0000b273457163bec7e8e4decf8c6375,All Hope Is Gone
Atado a Tu Amor,Chayanne,spotify:track:1iQQmHUAQ8NDFJO6SUYcfq,63,137.862,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b273f45720c1ccc4bc5ac36e465b,Atado A Tu Amor
Olvídame y Pega la Vuelta,Pimpinela,spotify:track:4FdwRmlzP5KGM7OewGBYiu,69,76.693,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b27302f245014164552cbb668e79,Pimpinela
A Esa,Pimpinela,spotify:track:6EiFRg8Cfx0Dg9vtAdb95i,43,171.755,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273a9c41c667f10b938f08ed00c,20 Exitos Originales
Por Ese Hombre (with Dyango),"Pimpinela, Dyango",spotify:track:7Lw1CMlaUzFICJGTwz6wvZ,48,96.473,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273a9c41c667f10b938f08ed00c,20 Exitos Originales
Dímelo Delante de Ella,Pimpinela,spotify:track:37amjDwMG9SQQ1xQETzBm9,62,155.087,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b27302f245014164552cbb668e79,Pimpinela
Entre La Espada Y La Pared,Pimpinela,spotify:track:4OMa06MtMjYkM5HV1QlKyb,0,99.962,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b2738a525250a367677dc475887e,Siempre Vigentes
Valiente,Pimpinela,spotify:track:37nqMXN3CacHwaHAHKAhqk,0,183.05,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b2738a525250a367677dc475887e,Siempre Vigentes
Palabras,Pimpinela,spotify:track:4PnVhWGRpDTJj4jCBLYeil,0,126.911,"cancion melodica, latin pop, ranchera",https://i.scdn.co/image/ab67616d0000b273c1c3842ce995f3e61783dbae,Al Modo Nuestro
Si tú no estas,Rosana,spotify:track:0LhiDnaTjkRZHWgAJfWqb6,56,133.215,"cantautor, latin pop, mexican pop, musica canaria, spanish pop",https://i.scdn.co/image/ab67616d0000b273c27a67c4bf9b0b99d2295211,Lunas Rotas: De casa a las ventas (Standard version)
The Reason,Hoobastank,spotify:track:7afSN5zhUhkbpRFpYKYztK,0,82.952,"alternative metal, funk metal, nu metal, pop rock, post-grunge",https://i.scdn.co/image/ab67616d0000b273ff8a890a7b22734f31b547f3,The Reason
Se Supone,Luis Fonsi,spotify:track:60dOYAVYxeVYZZh2ARIcTi,0,137.439,"latin pop, puerto rican pop",https://i.scdn.co/image/ab67616d0000b2737c65ec1f8f4c00a4ca75b1dc,Tierra Firme
La Costa Del Silencio,Mägo de Oz,spotify:track:4mTsRdFE28MYlrZo8N4Es0,68,133.918,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b273b637449c74ec8501ed2e03aa,Gaia
La rosa de los vientos - Versión 2011,Mägo de Oz,spotify:track:6f24SOclNDFGUZGKaFBRny,50,85.775,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",https://i.scdn.co/image/ab67616d0000b2734e845c94b00139e520e02b55,Love and Oz
Pierce,ONE OK ROCK,spotify:track:6MYt4UaoTAi7brJd9USgyX,43,112.264,"j-pop, j-rock, japanese emo",https://i.scdn.co/image/ab67616d0000b2731ccfaf5b5a356e8379a1e1e7,Zankyō Reference
